date,ticker,open,high,low,close,volume
2024-09-30,META,459.81,459.81,452.74,455.2,7654991
2024-10-01,META,452.95,462.43,452.95,460.16,5552146
2024-10-02,META,458.89,462.11,456.6,459.7,5096035
2024-10-03,META,458.23,460.89,455.26,458.3,4449444
2024-10-04,META,457.26,467.7,457.26,466.37,14450704
2024-10-07,META,466.47,471.26,466.47,470.67,3241092
2024-10-08,META,472.82,472.82,469.92,470.34,7346663
2024-10-09,META,469.42,469.42,464.39,467.73,10617299
2024-10-10,META,464.15,471.79,464.15,470.03,1573167
2024-10-11,META,467.87,467.87,462.75,464.02,5635451
2024-10-14,META,463.33,469.32,463.33,469.07,5217027
2024-10-15,META,465.13,489.66,465.13,485.86,11804721
2024-10-16,META,486.63,486.63,477.83,481.1,9778768
2024-10-17,META,482.76,482.76,472.74,474.62,13080756
2024-10-18,META,476.25,476.25,475.02,475.84,11857112
2024-10-21,META,475.64,480.95,475.64,480.88,8221792
2024-10-22,META,482.76,482.76,472.85,475.02,7720212
2024-10-23,META,476.94,477.36,472.93,474.86,14535592
2024-10-24,META,478.74,480.47,473.46,478.21,9322266
2024-10-25,META,479.56,498.79,479.56,495.79,10107727
2024-10-28,META,493.26,498.22,492.08,495.16,897524
2024-10-29,META,494.62,494.62,489.53,492.26,3434975
2024-10-30,META,492.88,492.88,481.35,484.54,9791466
2024-10-31,META,483.08,490.09,483.08,488.55,8619967
2024-11-01,META,489.44,492.39,488.87,491.72,3081935
2024-11-04,META,496.53,503.57,496.53,502.07,10408092
2024-11-05,META,504.79,509.35,503.43,506.33,4228071
2024-11-06,META,507.28,507.28,501.68,502.58,6918456
2024-11-07,META,505.26,507.45,504.3,507.0,2871452
2024-11-08,META,508.42,508.42,497.07,502.76,14023283
2024-11-11,META,501.83,501.83,500.24,500.94,8663556
2024-11-12,META,498.77,505.58,498.77,503.05,14689653
2024-11-13,META,502.52,506.63,502.52,505.23,14739915
2024-11-14,META,503.52,516.18,503.52,514.73,5743000
2024-11-15,META,515.45,527.16,515.45,523.53,14322419
2024-11-18,META,522.01,539.71,522.01,534.16,5860011
2024-11-19,META,531.35,548.75,531.35,543.5,14406760
2024-11-20,META,539.09,539.09,524.98,528.65,2943035
2024-11-21,META,528.46,535.39,526.65,529.06,2485967
2024-11-22,META,534.51,534.51,522.33,526.31,9542178
2024-11-25,META,526.17,526.17,514.8,515.44,2786834
2024-11-26,META,514.18,528.1,514.18,520.73,9437411
2024-11-27,META,523.82,523.82,514.56,516.64,12590691
2024-11-28,META,514.91,533.85,514.91,532.72,6038537
2024-11-29,META,529.26,529.26,512.55,520.93,2214587
2024-12-02,META,518.89,528.71,518.89,528.58,8863727
2024-12-03,META,528.66,535.68,528.66,534.71,3965717
2024-12-04,META,534.81,540.65,534.81,539.95,3819214
2024-12-05,META,542.0,543.24,537.11,540.69,9144132
2024-12-06,META,538.85,538.85,533.53,535.12,8125878
2024-12-09,META,539.33,545.98,534.93,541.21,13738059
2024-12-10,META,542.22,552.26,542.22,551.56,3176241
2024-12-11,META,557.73,557.73,544.13,550.27,10521110
2024-12-12,META,548.08,551.82,548.08,551.1,2340026
2024-12-13,META,552.37,552.87,549.52,552.18,8175780
2024-12-16,META,551.73,555.51,551.62,554.12,845737
2024-12-17,META,555.6,570.97,555.6,567.54,13426648
2024-12-18,META,567.14,567.14,558.92,562.11,2100491
2024-12-19,META,557.01,585.77,557.01,579.79,8990594
2024-12-20,META,579.74,584.98,579.54,582.59,4701783
2024-12-23,META,581.88,584.82,578.0,578.88,1321853
2024-12-24,META,583.2,583.2,559.66,562.32,9346028
2024-12-25,META,560.79,561.15,552.17,559.47,8741232
2024-12-26,META,559.37,563.93,559.37,563.34,4328364
2024-12-27,META,564.72,566.64,562.39,563.53,2702983
2024-12-30,META,561.72,582.33,561.72,579.27,1572533
2024-12-31,META,576.13,579.09,572.86,578.26,9201028
2022-01-03,NVDA,296.72,297.68,296.6,296.82,14077554
2022-01-04,NVDA,295.51,306.17,295.51,302.82,4559767
2022-01-05,NVDA,305.02,313.84,305.02,311.43,4260548
2022-01-06,NVDA,311.94,320.32,311.94,315.52,1745922
2022-01-07,NVDA,315.23,315.23,310.56,311.93,7048323
2022-01-10,NVDA,313.13,318.33,313.13,317.15,7395853
2022-01-11,NVDA,319.42,321.0,317.6,317.95,4381154
2022-01-12,NVDA,319.94,321.75,318.85,320.83,5692361
2022-01-13,NVDA,321.86,330.94,321.86,326.22,4919752
2022-01-14,NVDA,325.91,325.91,320.8,321.58,8329990
2022-01-17,NVDA,321.99,327.08,321.99,326.45,3618194
2022-01-18,NVDA,327.24,327.24,319.77,321.22,2617781
2022-01-19,NVDA,318.83,326.4,318.83,324.69,9964819
2022-01-20,NVDA,322.84,325.77,321.34,325.15,2165664
2022-01-21,NVDA,325.4,325.5,321.38,323.27,5797262
2022-01-24,NVDA,322.13,322.7,318.96,322.08,8200636
2022-01-25,NVDA,323.99,334.23,323.99,330.65,12350016
2022-01-26,NVDA,330.09,330.09,319.61,325.27,7418036
2022-01-27,NVDA,325.23,330.79,325.23,329.89,9294512
2022-01-28,NVDA,326.57,326.57,312.72,314.12,12493215
2022-01-31,NVDA,316.01,317.8,315.09,316.84,10936752
2022-02-01,NVDA,313.25,313.25,310.26,312.11,3468246
2022-02-02,NVDA,313.3,315.18,311.07,313.08,12090013
2022-02-03,NVDA,315.33,315.33,297.14,297.85,1973984
2022-02-04,NVDA,296.36,296.36,288.03,291.79,14134928
2022-02-07,NVDA,292.14,296.43,292.14,294.79,11622969
2022-02-08,NVDA,291.9,291.9,287.93,289.43,6833351
2022-02-09,NVDA,290.53,290.53,275.44,276.71,11118382
2022-02-10,NVDA,276.58,279.54,276.58,279.47,12762555
2022-02-11,NVDA,278.84,293.49,278.84,290.69,3244988
2022-02-14,NVDA,292.05,292.05,286.46,288.39,9713265
2022-02-15,NVDA,289.14,292.29,289.14,290.96,5601709
2022-02-16,NVDA,291.72,296.27,291.72,296.16,11204173
2022-02-17,NVDA,294.46,304.85,294.46,301.14,4629756
2022-02-18,NVDA,299.95,306.01,299.95,304.42,1670985
2022-02-21,NVDA,306.07,307.06,300.06,303.93,12564022
2022-02-22,NVDA,303.15,309.47,303.15,305.45,2122862
2022-02-23,NVDA,303.12,303.12,300.82,301.83,6684509
2022-02-24,NVDA,301.79,301.79,298.24,299.63,4805771
2022-02-25,NVDA,300.46,300.46,293.06,293.19,8047807
2022-02-28,NVDA,295.58,296.45,294.14,294.65,5923893
2022-03-01,NVDA,294.66,296.19,292.51,294.02,7345408
2022-03-02,NVDA,293.43,296.92,293.43,295.71,11217830
2022-03-03,NVDA,293.1,308.08,293.1,306.85,5153194
2022-03-04,NVDA,309.29,309.29,303.88,305.14,12218756
2022-03-07,NVDA,305.29,313.18,305.29,311.48,508088
2022-03-08,NVDA,312.47,314.84,312.47,314.43,13474597
2022-03-09,NVDA,315.13,315.13,311.7,312.76,12651841
2022-03-10,NVDA,310.96,314.64,309.64,310.16,3868703
2022-03-11,NVDA,310.76,319.84,310.76,314.91,6676016
2022-03-14,NVDA,314.64,314.64,304.86,307.18,6021050
2022-03-15,NVDA,310.16,310.16,290.4,294.65,2758104
2022-03-16,NVDA,294.45,296.16,292.08,293.85,8312083
2022-03-17,NVDA,295.54,295.88,293.5,295.69,11772945
2022-03-18,NVDA,295.13,295.13,287.87,293.14,6395170
2022-03-21,NVDA,294.43,296.3,294.43,295.59,8521360
2022-03-22,NVDA,296.76,298.19,294.32,297.94,4751565
2022-03-23,NVDA,296.13,297.87,295.75,296.18,1161086
2022-03-24,NVDA,298.65,303.92,298.63,301.19,13371783
2022-03-25,NVDA,298.22,311.57,298.22,310.81,14691529
2022-03-28,NVDA,307.64,312.28,307.64,311.12,5696600
2022-03-29,NVDA,311.85,317.31,311.85,314.98,4436670
2022-03-30,NVDA,315.3,325.54,315.3,321.57,1407036
2022-03-31,NVDA,317.53,326.85,317.53,325.59,6540276
2022-04-01,NVDA,321.61,329.45,321.61,328.3,7744425
2022-04-04,NVDA,326.89,328.28,323.49,324.36,11445138
2022-04-05,NVDA,323.99,323.99,311.07,312.64,10482951
2022-04-06,NVDA,309.87,313.32,308.71,310.93,10450625
2022-04-07,NVDA,308.81,308.81,301.33,303.37,13811799
2022-04-08,NVDA,303.29,307.25,303.29,304.75,3515386
2022-04-11,NVDA,303.96,306.96,300.47,304.49,10128698
2022-04-12,NVDA,305.89,310.47,305.89,306.87,14602883
2022-04-13,NVDA,306.89,306.89,299.96,302.49,1002174
2022-04-14,NVDA,299.22,309.96,299.22,306.04,13750183
2022-04-15,NVDA,305.78,305.83,304.73,305.17,7610120
2022-04-18,NVDA,302.3,306.4,302.3,306.17,7097623
2022-04-19,NVDA,306.09,308.77,305.88,308.23,1026892
2022-04-20,NVDA,307.85,307.85,304.12,305.01,4417346
2022-04-21,NVDA,306.53,306.53,301.73,302.01,9071459
2022-04-22,NVDA,302.81,302.81,298.0,300.96,6190326
2022-04-25,NVDA,301.26,304.0,301.26,302.61,9038103
2022-04-26,NVDA,302.14,302.14,293.67,294.41,8553079
2022-04-27,NVDA,293.3,301.69,293.3,300.13,2732388
2022-04-28,NVDA,301.69,303.83,300.06,302.2,5928155
2022-04-29,NVDA,303.8,303.8,296.26,297.41,8183554
2022-05-02,NVDA,299.16,303.89,297.97,299.15,9158676
2022-05-03,NVDA,298.32,316.14,298.32,315.6,14836942
2022-05-04,NVDA,316.27,316.27,311.09,312.05,9614320
2022-05-05,NVDA,311.35,313.32,309.84,311.34,4015857
2022-05-06,NVDA,308.4,309.05,307.12,307.63,11075634
2022-05-09,NVDA,307.02,314.49,307.02,313.55,6079686
2022-05-10,NVDA,313.23,318.47,313.23,317.62,1633706
2022-05-11,NVDA,316.34,316.34,307.94,309.41,6187117
2022-05-12,NVDA,314.29,315.21,311.56,315.09,780692
2022-05-13,NVDA,311.32,315.94,311.32,314.62,1608586
2022-05-16,NVDA,312.79,314.85,310.45,312.87,5169107
2022-05-17,NVDA,311.76,311.76,307.73,307.88,1344677
2022-05-18,NVDA,308.18,310.68,305.83,307.34,7425403
2022-05-19,NVDA,311.95,319.56,311.95,316.38,14271230
2022-05-20,NVDA,315.95,323.8,315.95,322.88,886018
2022-05-23,NVDA,323.72,331.43,323.59,325.82,9694442
2022-05-24,NVDA,327.34,329.56,325.1,327.19,8287800
2022-05-25,NVDA,327.45,330.3,322.81,326.39,7277894
2022-05-26,NVDA,325.55,325.55,320.69,323.2,7137455
2022-05-27,NVDA,324.98,326.71,321.51,322.85,9119040
2022-05-30,NVDA,321.78,321.78,304.35,307.43,4131623
2022-05-31,NVDA,308.81,321.25,308.81,315.71,4494710
2022-06-01,NVDA,317.3,317.3,310.69,311.54,14303339
2022-06-02,NVDA,314.75,314.93,311.7,314.56,2054543
2022-06-03,NVDA,316.23,316.23,313.64,314.62,7388135
2022-06-06,NVDA,316.93,320.71,313.82,316.32,14802695
2022-06-07,NVDA,314.67,314.67,309.01,311.99,10959580
2022-06-08,NVDA,311.75,311.75,300.88,306.97,3284815
2022-06-09,NVDA,305.35,305.35,297.07,300.91,6574257
2022-06-10,NVDA,303.39,303.39,295.49,297.19,10162547
2022-06-13,NVDA,296.24,296.24,292.91,293.74,6332193
2022-06-14,NVDA,292.61,303.99,292.61,298.71,2637609
2022-06-15,NVDA,299.16,310.66,299.16,309.48,13967878
2022-06-16,NVDA,312.03,312.42,311.18,311.86,6043727
2022-06-17,NVDA,313.51,313.51,308.0,309.3,11101090
2022-06-20,NVDA,310.56,317.38,310.56,316.11,2416458
2022-06-21,NVDA,317.28,321.88,314.34,317.35,8862386
2022-06-22,NVDA,320.44,320.44,310.4,311.78,14881450
2022-06-23,NVDA,310.92,310.92,309.2,309.76,12018369
2022-06-24,NVDA,309.83,320.44,309.83,317.52,831761
2022-06-27,NVDA,319.05,319.05,310.01,313.31,11471315
2022-06-28,NVDA,312.01,322.82,312.01,321.16,12953780
2022-06-29,NVDA,322.35,325.55,320.26,323.32,721130
2022-06-30,NVDA,325.94,325.94,317.38,318.57,4364040
2022-07-01,NVDA,318.87,318.87,308.98,310.07,521362
2022-07-04,NVDA,310.91,310.91,302.29,303.8,3296365
2022-07-05,NVDA,305.26,305.26,300.09,303.73,4976097
2022-07-06,NVDA,302.92,303.64,300.5,301.1,12127499
2022-07-07,NVDA,300.67,300.67,294.85,295.19,981006
2022-07-08,NVDA,292.74,310.01,292.74,308.69,919966
2022-07-11,NVDA,305.39,309.68,305.39,306.74,3222146
2022-07-12,NVDA,304.99,304.99,300.39,301.35,3900690
2022-07-13,NVDA,303.73,303.73,293.56,294.35,624573
2022-07-14,NVDA,294.05,297.62,292.7,295.88,10600248
2022-07-15,NVDA,296.4,296.4,291.17,292.85,13947004
2022-07-18,NVDA,293.42,298.39,293.42,297.33,13315397
2022-07-19,NVDA,297.12,297.12,289.22,289.44,3827551
2022-07-20,NVDA,287.69,293.78,287.69,292.39,8668393
2022-07-21,NVDA,291.15,295.99,291.15,295.7,5495650
2022-07-22,NVDA,297.1,299.7,297.1,299.22,6942497
2022-07-25,NVDA,295.69,304.88,295.69,304.58,844562
2022-07-26,NVDA,304.77,304.77,298.81,299.5,8215717
2022-07-27,NVDA,302.43,302.77,299.78,301.28,2525573
2022-07-28,NVDA,301.42,301.42,298.13,299.6,5412135
2022-07-29,NVDA,301.68,301.68,288.38,290.51,1885562
2022-08-01,NVDA,289.83,299.6,289.83,299.11,14213111
2022-08-02,NVDA,302.27,302.27,289.98,291.11,13031738
2022-08-03,NVDA,290.67,293.75,290.66,290.91,4388338
2022-08-04,NVDA,291.93,295.51,291.93,292.94,10124913
2022-08-05,NVDA,292.24,301.34,292.24,300.66,13095515
2022-08-08,NVDA,302.5,311.24,302.5,308.2,13787703
2022-08-09,NVDA,308.39,308.39,306.69,307.27,11905938
2022-08-10,NVDA,307.84,312.66,307.84,312.63,5731875
2022-08-11,NVDA,313.0,320.07,313.0,317.72,1391317
2022-08-12,NVDA,316.68,327.47,316.68,327.46,7609864
2022-08-15,NVDA,326.48,332.43,326.48,330.31,9488704
2022-08-16,NVDA,331.02,331.02,326.88,327.52,11957093
2022-08-17,NVDA,330.71,331.6,328.94,331.38,7057563
2022-08-18,NVDA,327.18,343.8,327.18,341.26,3806037
2022-08-19,NVDA,340.49,340.49,333.74,333.99,5704575
2022-08-22,NVDA,332.03,348.68,332.03,342.52,9561757
2022-08-23,NVDA,340.8,340.8,335.82,338.33,10475786
2022-08-24,NVDA,336.0,344.91,336.0,343.92,8325358
2022-08-25,NVDA,344.54,344.54,331.2,335.19,12549585
2022-08-26,NVDA,337.09,337.09,325.01,326.95,1510415
2022-08-29,NVDA,327.83,334.56,327.83,332.36,8977402
2022-08-30,NVDA,333.03,336.62,332.11,333.61,5427506
2022-08-31,NVDA,333.76,345.78,333.76,342.93,937540
2022-09-01,NVDA,344.0,344.0,332.34,334.27,13236887
2022-09-02,NVDA,334.4,342.03,334.4,340.22,5731336
2022-09-05,NVDA,339.56,341.97,338.58,340.19,2208367
2022-09-06,NVDA,341.96,341.96,338.05,339.86,10346224
2022-09-07,NVDA,337.34,342.23,337.34,342.01,9421494
2022-09-08,NVDA,341.84,341.84,331.92,332.86,14119373
2022-09-09,NVDA,330.75,339.32,330.75,338.59,1742947
2022-09-12,NVDA,336.1,344.36,336.1,341.92,11131326
2022-09-13,NVDA,342.12,349.31,342.12,348.74,4430840
2022-09-14,NVDA,346.79,349.84,346.79,349.67,806273
2022-09-15,NVDA,351.9,351.9,336.21,338.91,4446243
2022-09-16,NVDA,336.71,336.71,320.43,324.26,14332198
2022-09-19,NVDA,322.87,328.8,322.87,328.13,2914115
2022-09-20,NVDA,324.7,326.74,324.7,326.03,12442694
2022-09-21,NVDA,324.91,328.15,322.6,325.62,11399954
2022-09-22,NVDA,326.42,333.64,326.42,332.93,4910406
2022-09-23,NVDA,334.08,344.34,334.08,344.11,4584271
2022-09-26,NVDA,342.59,342.59,339.97,340.88,10873210
2022-09-27,NVDA,339.06,345.43,339.06,344.07,6944041
2022-09-28,NVDA,344.02,344.02,334.49,338.22,2726107
2022-09-29,NVDA,338.2,341.59,336.72,338.31,7446787
2022-09-30,NVDA,338.74,342.94,337.01,337.79,10576770
2022-10-03,NVDA,339.91,353.77,339.91,353.05,8023482
2022-10-04,NVDA,352.38,356.99,352.38,356.77,10385103
2022-10-05,NVDA,357.05,357.56,353.38,355.96,6353260
2022-10-06,NVDA,356.28,366.78,356.28,366.19,7232906
2022-10-07,NVDA,367.93,368.08,362.02,367.25,6242563
2022-10-10,NVDA,366.89,383.36,366.89,382.04,871066
2022-10-11,NVDA,380.95,382.81,377.77,382.08,10560131
2022-10-12,NVDA,378.82,387.42,378.82,384.91,10849941
2022-10-13,NVDA,381.52,391.36,381.52,389.26,5392205
2022-10-14,NVDA,387.1,388.98,387.1,388.89,13164365
2022-10-17,NVDA,388.13,391.88,387.56,390.4,11224327
2022-10-18,NVDA,390.28,397.54,390.28,396.16,5146885
2022-10-19,NVDA,392.88,396.25,392.88,395.99,7302086
2022-10-20,NVDA,395.34,396.55,393.79,394.09,10754615
2022-10-21,NVDA,393.61,393.61,383.97,386.81,10976992
2022-10-24,NVDA,385.57,386.99,385.57,386.89,5460719
2022-10-25,NVDA,382.21,385.62,382.21,384.73,6867358
2022-10-26,NVDA,384.0,387.18,380.53,385.71,9198046
2022-10-27,NVDA,388.59,396.41,388.59,394.87,4768177
2022-10-28,NVDA,395.36,395.36,385.86,390.73,10558404
2022-10-31,NVDA,386.86,390.09,386.86,388.17,11664744
2022-11-01,NVDA,386.25,389.29,385.69,386.0,3136029
2022-11-02,NVDA,387.3,390.1,385.25,386.62,6722796
2022-11-03,NVDA,390.7,397.49,390.7,394.92,13902969
2022-11-04,NVDA,398.58,398.58,395.27,395.89,5944649
2022-11-07,NVDA,393.69,401.07,393.69,398.02,4801871
2022-11-08,NVDA,398.36,398.36,386.89,390.33,1363265
2022-11-09,NVDA,387.72,390.68,387.48,388.48,3366993
2022-11-10,NVDA,388.12,395.87,388.12,395.08,7325083
2022-11-11,NVDA,393.57,401.04,393.57,400.56,6261888
2022-11-14,NVDA,400.66,403.16,400.66,403.06,9880824
2022-11-15,NVDA,402.01,405.38,399.91,403.12,11028484
2022-11-16,NVDA,400.99,400.99,385.42,388.49,7888731
2022-11-17,NVDA,390.28,406.47,390.28,405.74,9614636
2022-11-18,NVDA,405.83,409.29,402.14,404.61,6979747
2022-11-21,NVDA,404.51,407.25,404.51,406.85,7027118
2022-11-22,NVDA,406.04,423.56,406.04,419.92,6551854
2022-11-23,NVDA,419.56,430.88,419.56,429.85,14517199
2022-11-24,NVDA,427.41,446.66,427.41,443.65,3889438
2022-11-25,NVDA,440.85,440.85,431.48,433.33,11054470
2022-11-28,NVDA,427.52,427.52,421.73,422.12,7794768
2022-11-29,NVDA,423.28,423.28,415.28,418.48,8331974
2022-11-30,NVDA,416.5,416.5,408.71,411.15,5356644
2022-12-01,NVDA,408.75,422.58,408.75,419.99,8041431
2022-12-02,NVDA,418.78,420.46,411.85,419.11,3599534
2022-12-05,NVDA,420.53,422.73,417.8,421.15,12221844
2022-12-06,NVDA,420.13,420.69,417.89,419.04,11954688
2022-12-07,NVDA,421.42,421.42,410.95,414.89,5635739
2022-12-08,NVDA,415.43,421.47,413.42,413.88,8524581
2022-12-09,NVDA,415.93,415.93,404.12,405.79,13217322
2022-12-12,NVDA,405.04,416.39,405.04,414.59,3366067
2022-12-13,NVDA,413.27,416.44,413.27,414.05,11260772
2022-12-14,NVDA,418.2,418.2,412.0,412.16,1276514
2022-12-15,NVDA,412.56,415.39,407.92,414.1,13858296
2022-12-16,NVDA,414.37,431.6,414.37,430.3,10038758
2022-12-19,NVDA,430.89,430.89,417.95,421.19,10174917
2022-12-20,NVDA,422.44,422.44,406.78,410.02,1828888
2022-12-21,NVDA,407.88,407.88,391.82,396.34,7694145
2022-12-22,NVDA,392.99,411.63,392.99,411.62,4171613
2022-12-23,NVDA,411.88,417.31,409.34,412.9,3118331
2022-12-26,NVDA,412.1,413.71,412.1,413.29,14286179
2022-12-27,NVDA,413.85,413.85,408.67,409.56,7530923
2022-12-28,NVDA,411.81,422.4,411.81,418.78,7347122
2022-12-29,NVDA,415.48,418.08,414.35,416.25,12631578
2022-12-30,NVDA,417.38,417.38,412.3,412.32,10594400
2023-01-02,NVDA,413.02,420.88,412.98,419.35,6470094
2023-01-03,NVDA,417.42,427.19,417.42,425.47,13359017
2023-01-04,NVDA,425.23,439.29,425.23,439.18,4749997
2023-01-05,NVDA,439.84,453.71,439.84,452.4,9748851
2023-01-06,NVDA,451.24,451.24,441.43,448.01,10270413
2023-01-09,NVDA,448.14,448.14,438.5,444.72,3023145
2023-01-10,NVDA,448.62,448.62,437.47,437.76,10979549
2023-01-11,NVDA,440.36,448.66,440.36,445.67,7236745
2023-01-12,NVDA,447.1,454.72,447.1,453.8,11143388
2023-01-13,NVDA,449.74,466.94,449.74,465.58,7693886
2023-01-16,NVDA,465.91,465.96,462.49,464.72,14011310
2023-01-17,NVDA,463.04,463.04,459.75,460.67,3350195
2023-01-18,NVDA,464.92,464.92,453.18,455.69,7999020
2023-01-19,NVDA,454.98,465.89,454.98,464.78,11926012
2023-01-20,NVDA,461.92,461.92,443.71,446.07,5606037
2023-01-23,NVDA,446.28,451.04,445.11,449.82,7703892
2023-01-24,NVDA,450.0,455.74,450.0,453.55,14442322
2023-01-25,NVDA,451.6,460.14,451.6,456.27,8402147
2023-01-26,NVDA,455.46,464.51,455.46,462.25,10459910
2023-01-27,NVDA,458.45,459.22,452.77,458.05,2401595
2023-01-30,NVDA,457.03,457.03,446.59,446.91,6883407
2023-01-31,NVDA,449.26,454.59,449.26,454.4,3357385
2023-02-01,NVDA,452.58,452.58,440.94,443.22,14265756
2023-02-02,NVDA,443.42,458.9,443.42,458.49,3683613
2023-02-03,NVDA,454.73,454.8,450.92,453.07,14252313
2023-02-06,NVDA,449.15,466.84,449.15,461.51,6800597
2023-02-07,NVDA,457.9,476.21,457.9,472.66,6715984
2023-02-08,NVDA,470.62,470.62,461.7,464.09,10961203
2023-02-09,NVDA,464.17,464.17,453.46,455.01,12289507
2023-02-10,NVDA,457.88,459.69,452.93,456.06,6856986
2023-02-13,NVDA,460.07,471.75,460.07,466.0,2086064
2023-02-14,NVDA,464.15,473.65,464.15,472.22,13344117
2023-02-15,NVDA,471.5,479.67,471.5,476.61,8952893
2023-02-16,NVDA,472.97,484.47,472.97,483.57,6425934
2023-02-17,NVDA,484.21,489.92,483.64,487.79,1460912
2023-02-20,NVDA,488.56,493.61,488.13,490.49,9406198
2023-02-21,NVDA,490.27,511.08,490.27,508.39,8014234
2023-02-22,NVDA,510.05,517.52,510.05,512.96,8305922
2023-02-23,NVDA,511.76,512.05,504.85,507.45,8174855
2023-02-24,NVDA,506.28,521.04,506.28,517.94,10554871
2023-02-27,NVDA,516.89,516.89,511.68,513.88,3449988
2023-02-28,NVDA,516.26,534.07,516.26,531.22,1223080
2023-03-01,NVDA,528.5,546.31,528.5,545.91,12441129
2023-03-02,NVDA,547.39,547.39,525.22,530.29,1798416
2023-03-03,NVDA,533.57,533.57,523.81,526.17,8080055
2023-03-06,NVDA,526.64,526.64,518.21,520.59,10995767
2023-03-07,NVDA,520.6,520.6,515.94,517.03,6954020
2023-03-08,NVDA,517.57,522.56,517.57,522.16,10087304
2023-03-09,NVDA,522.78,529.01,522.78,527.93,1905155
2023-03-10,NVDA,525.95,545.06,525.95,543.57,1109682
2023-03-13,NVDA,544.13,547.3,540.6,541.36,3247314
2023-03-14,NVDA,541.19,541.19,533.54,533.82,10805695
2023-03-15,NVDA,535.49,535.49,521.52,521.64,12782431
2023-03-16,NVDA,520.16,529.76,519.28,523.26,9268580
2023-03-17,NVDA,524.59,524.59,510.03,510.64,12180755
2023-03-20,NVDA,512.12,518.77,509.19,515.12,14721371
2023-03-21,NVDA,516.21,516.55,510.74,512.33,7599864
2023-03-22,NVDA,512.84,515.76,507.19,510.59,12027110
